DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
,18:00:00,11.2,170,0.97,3199,1,2,81,81,,,,,,,,
,19:00:00,11.6,55,0.97,1072,1,2,83,73,,,,,,,,
,20:00:00,11.7,54,0.97,1061,1,2,83,73,,,,,,,,
,21:00:00,11.7,53,0.97,1042,1,2,83,73,,,,,,,,
,22:00:00,11.6,48,0.97,935,1,2,77,95,,,,,,,,
,23:00:00,11.5,43,0.97,831,1,2,77,95,,,,,,,,
,00:00:00,11.3,40,0.97,759,1,2,77,95,,,,,,,,
05-04-2021,01:00:00,11.3,144,0.97,2734,0,2,86,76,,,,,,,,
,02:00:00,11.3,144,0.97,2734,0,2,86,76,,,,,,,,
,03:00:00,11.3,144,0.97,2734,0,2,86,76,,,,,,,,
,04:00:00,11.3,146,0.97,2772,0,2,93,67,,,,,,,,
,05:00:00,11.2,156,0.97,2935,0,2,93,67,,,,,,,,
,06:00:00,11.2,188,0.97,3538,0,2,93,67,,,,,,,,
,07:00:00,11.3,226,0.97,4291,0,2,98,53,,,,,,,,
,08:00:00,11.8,218,0.97,4322,0,2,98,53,,,,,,,,
,09:00:00,11.8,217,0.97,4302,0,2,98,53,,,,,,,,
,10:00:00,11.8,204,0.97,4044,0,2,95,61,,,,,,,,
,11:00:00,11.4,165,0.97,3160,0,2,95,61,,,,,,,,
,12:00:00,11.3,173,0.97,3284,0,2,95,61,,,,,,,,
,13:00:00,11.4,179,0.97,3428,0,2,85,75,,,,,,,,
,14:00:00,11.4,168,0.97,3218,0,2,85,75,,,,,,,,
,15:00:00,11.3,178,0.97,3379,0,2,85,75,,,,,,,,
,16:00:00,11.3,189,0.97,3588,0,2,83,83,,,,,,,,
,17:00:00,11.4,192,0.97,3677,0,2,83,83,,,,,,,,
,18:00:00,11.8,179,0.97,3549,0,2,83,83,,,,,,,,
,19:00:00,11.6,55,0.97,1072,0,2,83,83,,,,,,,,
,20:00:00,11.6,54,0.97,1052,0,2,83,91,,,,,,,,
,21:00:00,11.6,51,0.97,994,0,2,76,91,,,,,,,,
,22:00:00,11.5,48,0.97,927,0,2,76,91,,,,,,,,
,23:00:00,11.3,44,0.97,835,0,2,76,91,,,,,,,,
,00:00:00,11.3,42,0.97,797,0,2,76,91,,,,,,,,
06-04-2021,01:00:00,11.4,151,0.97,2892,0,2,86,71,,,,,,,,
,02:00:00,11.4,151,0.97,2892,0,2,86,71,,,,,,,,
,03:00:00,11.4,151,0.97,2892,0,2,86,71,,,,,,,,
,04:00:00,11.3,168,0.97,3189,0,2,95,59,,,,,,,,
,05:00:00,11.3,178,0.97,3379,0,2,95,59,,,,,,,,
,06:00:00,11.2,200,0.97,3763,0,2,95,59,,,,,,,,
,07:00:00,11.3,229,0.97,4348,0,2,100,48,,,,,,,,
,08:00:00,11.5,219,0.97,4231,0,2,100,48,,,,,,,,
,09:00:00,11.8,206,0.97,4084,0,2,100,48,,,,,,,,
,10:00:00,11.8,181,0.97,3588,0,2,98,53,,,,,,,,
,11:00:00,11.8,180,0.97,3569,0,2,98,53,,,,,,,,
,12:00:00,11.6,165,0.97,3216,0,2,98,53,,,,,,,,
,13:00:00,11.7,153,0.97,3008,0,2,88,63,,,,,,,,
,14:00:00,11.8,153,0.97,3033,0,2,88,63,,,,,,,,
,15:00:00,11.8,153,0.97,3033,0,2,88,63,,,,,,,,
,16:00:00,11.6,168,0.97,3274,0,2,81,77,,,,,,,,
,17:00:00,11.3,196,0.97,3721,0,2,81,77,,,,,,,,
,18:00:00,11.7,178,0.97,3499,0,2,81,77,,,,,,,,
,19:00:00,11.7,53,0.97,1042,0,2,80,83,,,,,,,,
,20:00:00,11.7,55,0.97,1081,0,2,80,83,,,,,,,,
,21:00:00,11.7,55,0.97,1081,0,2,80,83,,,,,,,,
,22:00:00,11.6,50,0.97,974,0,2,78,83,,,,,,,,
,23:00:00,11.6,48,0.97,935,0,2,78,83,,,,,,,,
,00:00:00,11.6,42,0.97,819,0,2,78,83,,,,,,,,
07-04-2021,01:00:00,11.5,140,0.97,2705,0,2,81,83,,,,,,,,
,02:00:00,11.5,140,0.97,2705,0,2,81,83,,,,,,,,
,03:00:00,11.5,140,0.97,2705,0,2,81,83,,,,,,,,
,04:00:00,11.5,154,0.97,2975,0,2,94,54,,,,,,,,
,05:00:00,11.6,156,0.97,3040,0,2,94,54,,,,,,,,
,06:00:00,11.6,166,0.97,3235,0,2,94,54,,,,,,,,
,07:00:00,11.2,206,0.97,3876,0,2,100,44,,,,,,,,
,08:00:00,11.2,207,0.97,3895,0,2,100,44,,,,,,,,
,09:00:00,11.6,191,0.97,3722,0,2,100,44,,,,,,,,
,10:00:00,11.6,171,0.97,3333,0,2,96,49,,,,,,,,
,11:00:00,11.7,168,0.97,3302,0,2,96,49,,,,,,,,
,12:00:00,11.7,151,0.97,2968,0,2,96,49,,,,,,,,
,13:00:00,11.8,141,0.97,2795,0,2,89,61,,,,,,,,
,14:00:00,11.9,140,0.97,2799,0,2,89,61,,,,,,,,
,15:00:00,11.9,137,0.97,2739,0,2,89,61,,,,,,,,
,16:00:00,11.4,157,0.97,3007,0,2,87,52,,,,,,,,
,17:00:00,11.2,177,0.97,3331,0,2,87,52,,,,,,,,
,18:00:00,11.7,146,0.97,2870,0,2,87,52,,,,,,,,
,19:00:00,11.6,53,0.97,1033,0,2,78,86,,,,,,,,
,20:00:00,11.7,55,0.97,1081,0,2,78,86,,,,,,,,
,21:00:00,11.7,51,0.97,1003,0,2,78,86,,,,,,,,
,22:00:00,11.6,48,0.97,935,0,2,81,72,,,,,,,,
,23:00:00,11.5,44,0.97,850,0,2,81,72,,,,,,,,
,00:00:00,11.3,40,0.97,759,0,2,81,72,,,,,,,,
08-04-2021,01:00:00,11.5,136,0.98,2655,0,2,83,76,,,,,,,,
,02:00:00,11.5,136,0.98,2655,0,2,83,76,,,,,,,,
,03:00:00,11.5,136,0.98,2655,0,2,83,76,,,,,,,,
,04:00:00,11.5,154,0.98,3006,0,2,94,56,,,,,,,,
,05:00:00,11.4,161,0.98,3115,0,2,94,56,,,,,,,,
,06:00:00,11.3,168,0.98,3222,0,2,94,56,,,,,,,,
,07:00:00,11.2,203,0.98,3859,0,2,100,40,,,,,,,,
,08:00:00,11.2,203,0.98,3859,0,2,100,40,,,,,,,,
,09:00:00,11.4,188,0.98,3638,0,2,100,40,,,,,,,,
,10:00:00,11.8,165,0.98,3305,0,2,97,39,,,,1,,,,
,11:00:00,11.6,180,0.98,3544,0,2,97,39,,,,,,,,
,12:00:00,11.8,160,0.98,3205,0,2,97,39,,,,,,,,
,13:00:00,11.8,146,0.98,2924,0,2,86,54,,,,,,,,
,14:00:00,11.8,142,0.98,2844,0,2,86,54,,,,,,,,
,15:00:00,11.5,155,0.98,3026,0,2,86,54,,,,,,,,
,16:00:00,11.4,166,0.98,3212,0,2,87,60,,,,,,,,
,17:00:00,11.3,175,0.98,3357,0,2,87,60,,,,,,,,
,18:00:00,11.5,142,0.98,2772,0,2,87,60,,,,,,,,
,19:00:00,11.8,55,0.98,1102,0,2,84,61,,,,,,,,
,20:00:00,11.8,55,0.98,1102,0,2,84,61,,,,,,,,
,21:00:00,11.6,53,0.98,1044,0,2,84,61,,,,,,,,
,22:00:00,11.5,49,0.98,956,0,2,81,69,,,,,,,,
,23:00:00,11.3,44,0.98,844,0,2,81,69,,,,,,,,
,00:00:00,11.3,41,0.98,786,0,2,81,69,,,,,,,,
09-04-2021,01:00:00,11.5,127,0.98,2479,0,2,82,77,,,,,,,,
,02:00:00,11.5,127,0.98,2479,0,2,82,77,,,,,,,,
,03:00:00,11.5,127,0.98,2479,0,2,82,77,,,,,,,,
,04:00:00,11.3,140,0.98,2685,0,2,91,59,,,,,,,,
,05:00:00,11.2,154,0.98,2928,0,2,91,59,,,,,,,,
,06:00:00,11.2,171,0.98,3251,0,2,91,59,,,,,,,,
,07:00:00,11.3,193,0.98,3702,0,2,93,56,,,,,,,,
,08:00:00,11.4,184,0.98,3560,0,2,93,56,,,,,,,,
,09:00:00,11.8,162,0.98,3245,0,2,93,56,,,,,,,,
,10:00:00,11.8,152,0.98,3044,0,2,93,55,,,,,,,,
,11:00:00,11.8,141,0.98,2824,0,2,93,55,,1,,,,,,
,12:00:00,11.4,142,0.98,2748,0,2,93,55,,1,,,,,,
,13:00:00,11.5,140,0.98,2733,0,2,87,64,,,,,,,,
,14:00:00,11.6,132,0.98,2599,0,2,87,64,,,,,,,,
,15:00:00,11.5,140,0.98,2733,0,2,87,64,,,,,,,,
,16:00:00,11.4,143,0.98,2767,0,2,85,64,,,,,,,,
,17:00:00,11.3,158,0.98,3031,0,2,85,64,,,,,,,,
,18:00:00,11.8,138,0.98,2764,0,2,85,64,,,,,,,,
,19:00:00,11.8,52,0.98,1042,0,2,81,75,,,,,,,,
,20:00:00,11.8,53,0.98,1062,0,2,81,75,,,,,,,,
,21:00:00,11.7,53,0.98,1053,0,2,81,75,,,,,,,,
,22:00:00,11.7,48,0.98,953,0,2,82,75,,,,,,,,
,23:00:00,11.6,42,0.98,827,0,2,82,75,,,,,,,,
,00:00:00,11.8,110,0.98,2203,0,2,82,75,,,,,,,,
10-04-2021,01:00:00,11.7,110,0.98,2185,0,2,82,77,,,,,,,,
,02:00:00,11.7,110,0.98,2185,0,2,82,77,,,,,,,,
,03:00:00,11.7,110,0.98,2185,0,2,82,77,,,,,,,,
,04:00:00,11.6,110,0.98,2166,0,2,92,58,,,,,,,,
,05:00:00,11.5,120,0.98,2342,0,2,92,58,,,,,,,,
,06:00:00,11.5,135,0.98,2635,0,2,92,58,,,,,,,,
,07:00:00,11.2,176,0.98,3346,0,2,97,47,,,,,,,,
,08:00:00,11.4,180,0.98,3483,0,2,97,47,1,,,,,,,
,09:00:00,11.6,169,0.98,3328,0,2,97,47,1,,,,,,,
,10:00:00,11.8,162,0.98,3245,0,2,95,50,,,,,,,,
,11:00:00,11.4,184,0.98,3560,0,2,95,50,,,,,,,,
,12:00:00,11.2,170,0.98,3232,0,2,95,50,,,,,,,,
,13:00:00,11.2,167,0.98,3175,0,2,86,67,,,,,,,,
,14:00:00,11.2,152,0.98,2890,0,2,86,67,,,,,,,,
,15:00:00,11.2,146,0.98,2776,0,2,86,67,,,,,,,,
,16:00:00,11.2,163,0.98,3099,0,2,80,73,,,,,,,,
,17:00:00,11.2,171,0.98,3251,0,2,80,73,,,,,,,,
,18:00:00,11.2,154,0.98,2928,0,2,80,73,,,,,,,,
,19:00:00,11.8,53,0.98,1062,0,2,85,67,,,,,,,,
,20:00:00,11.8,55,0.98,1102,0,2,85,67,,,,,,,,
,21:00:00,11.8,54,0.98,1082,0,2,85,67,,,,,,,,
,22:00:00,11.8,48,0.98,961,0,2,76,78,,,,,,,,
,23:00:00,11.7,42,0.98,834,0,2,76,78,,,,,,,,
,00:00:00,11.7,40,0.98,794,0,2,76,78,,,,,,,,
11-04-2021,01:00:00,11.7,113,0.98,2244,1,2,80,66,,,,,,,,
,02:00:00,11.7,113,0.98,2244,1,2,80,66,,,,,,,,
,03:00:00,11.7,113,0.98,2244,1,2,80,66,,,,,,,,
,04:00:00,11.6,118,0.98,2323,1,2,90,48,,,,,,,,
,05:00:00,11.5,120,0.98,2342,1,2,90,48,,,,,,,,
,06:00:00,11.3,149,0.98,2858,1,2,90,48,,,,,,,,
,07:00:00,11.2,172,0.98,3270,1,2,90,54,,,,,,,,
,08:00:00,11.3,172,0.98,3299,1,2,90,54,,,,,,,,
,09:00:00,11.5,168,0.98,3279,1,2,90,54,,,,,,,,
,10:00:00,11.7,168,0.98,3336,1,2,88,64,,,,,,,,
,11:00:00,11.8,168,0.98,3365,1,2,88,64,,,,,,,,
,12:00:00,11.5,144,0.98,2811,1,2,88,64,,,,,,,,
,13:00:00,11.7,128,0.98,2542,1,2,79,80,,,,,,,,
,14:00:00,11.7,128,0.98,2542,1,2,79,80,,,,,,,,
,15:00:00,11.6,138,0.98,2717,1,2,79,80,,,,,,,,
,16:00:00,11.4,151,0.98,2922,1,2,78,79,,,,,,,,
,17:00:00,11.6,142,0.98,2796,1,2,78,79,,,,,,,,
,18:00:00,11.8,132,0.98,2644,1,2,78,79,,,,,,,,
,19:00:00,11.8,54,0.98,1082,1,2,79,83,,,,,,,,
,20:00:00,11.8,55,0.98,1102,1,2,79,83,,,,,,,,
,21:00:00,11.8,51,0.98,1022,1,2,79,83,,,,,,,,
,22:00:00,11.8,48,0.98,961,1,2,75,83,,,,,,,,
,23:00:00,11.7,44,0.98,874,1,2,75,83,,,,,,,,
,00:00:00,11.7,42,0.98,834,1,2,75,83,,,,,,,,
12-04-2021,01:00:00,11.7,125,0.98,2482,0,2,85,68,,,,,,,,
,02:00:00,11.7,125,0.98,2482,0,2,85,68,,,,,,,,
,03:00:00,11.7,125,0.98,2482,0,2,85,68,,,,,,,,
,04:00:00,11.6,134,0.98,2638,0,2,93,56,,,,,,,,
,05:00:00,11.6,143,0.98,2816,0,2,93,56,,,,,,,,
,06:00:00,11.6,154,0.98,3032,0,2,93,56,,,,,,,,
,07:00:00,11.3,187,0.98,3587,0,2,97,41,,,,,,,,
,08:00:00,11.4,175,0.98,3386,0,2,97,41,,,,,,,,
,09:00:00,11.4,175,0.98,3386,0,2,97,41,,,,,,,,
,10:00:00,11.6,152,0.98,2993,0,2,95,46,,,,,,,,
,11:00:00,11.7,135,0.98,2681,0,2,95,46,,,,,,,,
,12:00:00,11.8,125,0.98,2504,0,2,95,46,,,,,,,,
,13:00:00,11.8,122,0.98,2444,0,2,88,54,,,,,,,,
,14:00:00,11.7,118,0.98,2343,0,2,88,54,,,,,,,,
,15:00:00,11.7,118,0.98,2343,0,2,88,54,,,,,,,,
,16:00:00,11.7,120,0.98,2383,0,2,82,59,,,,,,,,
,17:00:00,11.7,128,0.98,2542,0,2,82,59,,,,,,,,
,18:00:00,11.8,113,0.98,2263,0,2,82,59,,,,,,,,
,19:00:00,11.7,51,0.98,1013,0,2,76,81,,,,,,,,
,20:00:00,11.7,53,0.98,1053,0,2,76,81,,,,,,,,
,21:00:00,11.7,53,0.98,1053,0,2,76,81,,,,,,,,
,22:00:00,11.7,48,0.98,953,0,2,74,83,,,,,,,,
,23:00:00,11.7,42,0.98,834,0,2,74,83,,,,,,,,
,00:00:00,11.7,41,0.98,814,0,2,74,83,,,,,,,,
13-04-2021,01:00:00,11.7,98,0.99,1966,0,2,83,70,,,,,,,,
,02:00:00,11.7,98,0.99,1966,0,2,83,70,,,,,,,,
,03:00:00,11.7,98,0.99,1966,0,2,83,70,,,,,,,,
,04:00:00,11.7,98,0.99,1966,0,2,94,48,,,,,,,,
,05:00:00,11.6,120,0.99,2387,0,2,94,48,,,,,,,,
,06:00:00,11.4,140,0.99,2737,0,2,94,48,,,,,,,,
,07:00:00,11.4,154,0.99,3010,0,2,98,44,,,,,,,,
,08:00:00,11.3,174,0.99,3372,0,2,98,44,,,,,,,,
,09:00:00,11.4,169,0.99,3304,0,2,98,44,,,,,,,,
,10:00:00,11.4,160,0.99,3128,0,2,97,47,,,,,,,,
,11:00:00,11.7,144,0.99,2889,0,2,97,47,,,,,,,,
,12:00:00,11.8,131,0.99,2651,0,2,97,47,,,,,,,,
,13:00:00,11.9,120,0.99,2449,0,2,87,54,,,,,,,,
,14:00:00,11.6,115,0.99,2287,0,2,87,54,,,,,,,,
,15:00:00,11.6,118,0.99,2347,0,2,87,54,,,,,,,,
,16:00:00,11.4,128,0.99,2502,0,2,93,53,,,,,,,,
,17:00:00,11.4,146,0.99,2854,0,2,93,53,,,,,,,,
,18:00:00,11.8,125,0.99,2529,0,2,93,53,,,,,,,,
,19:00:00,11.7,58,0.99,1164,0,2,78,72,,,,,,,,
,20:00:00,11.7,57,0.99,1144,0,2,78,72,,,,,,,,
,21:00:00,11.7,55,0.99,1103,0,2,78,72,,,,,,,,
,22:00:00,11.7,48,0.99,963,0,2,77,65,,,,,,,,
,23:00:00,11.9,43,0.99,877,0,2,77,65,,,,,,,,
,00:00:00,11.9,43,0.99,877,0,2,77,65,,,,,,,,
14-04-2021,01:00:00,11.9,40,0.94,775,0,2,81,64,,,,,,,,
,02:00:00,11.9,40,0.94,775,0,2,81,64,,,,,,,,
,03:00:00,11.9,35,0.94,678,0,2,81,64,,,,,,,,
,04:00:00,11.9,33,0.94,639,0,2,87,56,,,,,,,,
,05:00:00,11.9,32,0.94,620,0,2,87,56,,,,,,,,
,06:00:00,11.8,32,0.94,615,0,2,87,56,,,,,,,,
,07:00:00,11.5,66,0.94,1236,0,2,89,56,,,,,,,,
,08:00:00,11.9,76,0.94,1472,0,2,89,56,,,,,,,,
,09:00:00,11.8,80,0.94,1537,0,2,89,56,,,,,,,,
,10:00:00,11.8,76,0.94,1460,0,2,93,48,,,,,,,,
,11:00:00,11.7,78,0.94,1486,0,2,93,48,,,,,,,,
,12:00:00,11.8,78,0.94,1499,0,2,93,48,,,,,,,,
,13:00:00,11.8,78,0.94,1499,0,2,82,75,,,,,,,,
,14:00:00,11.7,82,0.94,1562,0,2,82,75,,,,,,,,
,15:00:00,11.7,85,0.94,1619,0,2,82,75,,,,,,,,
,16:00:00,11.7,78,0.94,1486,0,2,79,82,,,,,,,,
,17:00:00,11.8,79,0.94,1518,0,2,79,82,,,,,,,,
,18:00:00,11.8,79,0.94,1518,0,2,79,82,,,,,,,,
,19:00:00,11.8,54,0.94,1037,0,2,80,65,,,,,,,,
,20:00:00,11.8,54,0.94,1037,0,2,80,65,,,,,,,,
,21:00:00,11.8,51,0.94,980,0,2,80,65,,,,,,,,
,22:00:00,11.8,47,0.94,903,0,2,77,66,,,,,,,,
,23:00:00,11.8,44,0.94,845,0,2,77,66,,,,,,,,
,00:00:00,11.8,40,0.94,768,0,2,77,66,,,,,,,,
15-04-2021,01:00:00,11.7,77,0.98,1529,0,2,81,59,,,,,,,,
,02:00:00,11.7,77,0.98,1529,0,2,81,59,,,,,,,,
,03:00:00,11.7,77,0.98,1529,0,2,81,59,,,,,,,,
,04:00:00,11.7,77,0.98,1529,0,2,92,40,,,,,,,,
,05:00:00,11.6,82,0.98,1615,0,2,92,40,,,,,,,,
,06:00:00,11.7,64,0.98,1271,0,2,92,40,,,,,,,,
,07:00:00,11.4,67,0.98,1296,0,2,99,38,,,,,,,,
,08:00:00,11.4,66,0.98,1277,0,2,99,38,,,,,,,,
,09:00:00,11.3,100,0.98,1918,0,2,99,38,,,,,,,,
,10:00:00,11.5,101,0.98,1972,0,2,95,40,,,,,,,,
,11:00:00,11.5,102,0.98,1991,0,2,95,40,,,,,,,,
,12:00:00,11.6,96,0.98,1890,0,2,95,40,,,,,,,,
,13:00:00,11.6,94,0.98,1851,0,2,80,66,,,,,,,,
,14:00:00,11.6,94,0.98,1851,0,2,80,66,,,,,,,,
,15:00:00,11.6,94,0.98,1851,0,2,80,66,,,,,,,,
,16:00:00,11.5,90,0.98,1757,0,2,80,67,1,,,,,,,
,17:00:00,11.4,98,0.98,1896,0,2,80,67,,,,,,,,
,18:00:00,11.5,92,0.98,1796,0,2,80,67,,,,,,,,
,19:00:00,11.6,53,0.98,1044,0,2,80,56,,,,,,,,
,20:00:00,11.7,58,0.98,1152,0,2,80,56,,,,,,,,
,21:00:00,11.6,55,0.98,1083,0,2,80,56,,,,,,,,
,22:00:00,11.6,47,0.98,925,0,2,75,83,,,,,,,,
,23:00:00,11.6,44,0.98,866,0,2,75,83,,,,,,,,
,00:00:00,11.6,40,0.98,788,0,2,75,83,,,,,,,,
16-04-2021,01:00:00,11.8,80,0.99,1619,0,2,83,74,,,,,,,,
,02:00:00,11.8,80,0.99,1619,0,2,83,74,,,,,,,,
,03:00:00,11.8,80,0.99,1619,0,2,83,74,,,,,,,,
,04:00:00,11.8,80,0.99,1619,0,2,94,58,,,,,,,,
,05:00:00,11.6,82,0.99,1631,0,2,94,58,,,,,,,,
,06:00:00,11.5,85,0.99,1676,0,2,94,58,,,,,,,,
,07:00:00,11.3,105,0.99,2035,0,2,100,34,,,,,,,,
,08:00:00,11.3,118,0.99,2286,0,2,100,34,,,,,,,,
,09:00:00,11.3,116,0.99,2248,0,2,100,34,,,,,,,,
,10:00:00,11.3,120,0.99,2325,0,2,98,42,,,,,,,,
,11:00:00,11.4,110,0.99,2150,0,2,98,42,,,,,,,,
,12:00:00,11.3,104,0.99,2015,0,2,98,42,,,,,,,,
,13:00:00,11.4,96,0.99,1877,0,2,85,61,,,,,,,,
,14:00:00,11.5,95,0.99,1873,0,2,85,61,,,,,,,,
,15:00:00,11.5,95,0.99,1873,0,2,85,61,,,,,,,,
,16:00:00,11.4,102,0.99,1994,0,2,81,68,,,,,,,,
,17:00:00,11.3,102,0.99,1976,0,2,81,68,,,,,,,,
,18:00:00,11.4,97,0.99,1896,0,2,81,68,,,,,,,,
,19:00:00,11.6,54,0.99,1074,0,2,79,70,,,,,,,,
,20:00:00,11.6,54,0.99,1074,0,2,79,70,,,,,,,,
,21:00:00,11.6,53,0.99,1054,0,2,79,70,,,,,,,,
,22:00:00,11.6,47,0.99,935,0,2,80,82,,,,,,,,
,23:00:00,11.6,44,0.99,875,0,2,80,82,,,,,,,,
,00:00:00,11.6,42,0.99,835,0,2,80,82,,,,,,,,
17-04-2021,01:00:00,11.8,84,0.99,1700,0,2,85,72,,,,,,,,
,02:00:00,11.8,84,0.99,1700,0,2,85,72,,,,,,,,
,03:00:00,11.8,84,0.99,1700,0,2,85,72,,,,,,,,
,04:00:00,11.8,86,0.99,1740,0,2,94,55,,,,,,,,
,05:00:00,11.9,87,0.99,1775,0,2,94,55,,,1,,,,,
,06:00:00,11.5,98,0.99,1933,0,2,94,55,,,1,,,,,
,07:00:00,11.5,110,0.99,2169,0,2,100,43,,,1,,,,,
,08:00:00,11.3,104,0.99,2015,0,2,100,43,,,,,,,,
,09:00:00,11.3,125,0.99,2422,0,2,100,43,,,1,,,,,
,10:00:00,11.3,126,0.99,2441,0,2,98,49,,,1,,,,,
,11:00:00,11.4,127,0.99,2483,0,2,98,49,,,,,,,,
,12:00:00,11.4,127,0.99,2483,0,2,98,49,,,,,,,,
,13:00:00,11.4,115,0.99,2248,0,2,87,65,,,,,,,,
,14:00:00,11.4,108,0.99,2111,0,2,87,65,,,,,,,,
,15:00:00,11.4,107,0.99,2092,0,2,87,65,,,,,,,,
,16:00:00,11.4,104,0.99,2033,0,2,86,50,,,,,,,,
,17:00:00,11.4,109,0.99,2131,0,2,86,50,,,,,,,,
,18:00:00,11.4,115,0.99,2248,0,2,86,50,,,,,,,,
,19:00:00,11.6,56,0.99,1114,0,2,83,73,,,,,,,,
,20:00:00,11.6,56,0.99,1114,0,2,83,73,,,,,,,,
,21:00:00,11.6,54,0.99,1074,0,2,83,73,,,,,,,,
,22:00:00,11.6,50,0.99,995,0,2,81,75,,,,,,,,
,23:00:00,11.6,45,0.99,895,0,2,81,75,,,,,,,,
,00:00:00,11.6,43,0.99,855,0,2,81,75,,,,,,,,
18-04-2021,01:00:00,11.7,89,0.94,1695,1,2,87,67,,,,,,,,
,02:00:00,11.7,89,0.94,1695,1,2,87,67,,,,,,,,
,03:00:00,11.7,89,0.94,1695,1,2,87,67,,,,,,,,
,04:00:00,11.6,96,0.94,1813,1,2,98,45,,,,,,,,
,05:00:00,11.5,103,0.94,1929,1,2,98,45,,,,,,,,
,06:00:00,11.3,108,0.94,1987,1,2,98,45,,,,,,,,
,07:00:00,11.2,126,0.94,2298,1,2,103,39,,,,,,,,
,08:00:00,11.2,126,0.94,2298,1,2,103,39,,,,,,,,
,09:00:00,11.2,130,0.94,2371,1,2,103,39,,,,,,,,
,10:00:00,11.3,128,0.94,2355,1,2,99,47,,,,,,,,
,11:00:00,11.4,121,0.94,2246,1,2,99,47,,,,,,,,
,12:00:00,11.4,117,0.94,2172,1,2,99,47,,,,,,,,
,13:00:00,11.2,118,0.94,2152,1,2,86,67,,,,,,,,
,14:00:00,11.2,123,0.94,2243,1,2,86,67,,,,,,,,
,15:00:00,11.2,128,0.94,2334,1,2,86,67,,,,,,,,
,16:00:00,11.2,128,0.94,2334,1,2,85,67,,,,,,,,
,17:00:00,11.2,138,0.94,2516,1,2,85,67,,,,,,,,
,18:00:00,11.3,123,0.94,2263,1,2,85,67,,,,,,,,
,19:00:00,11.7,54,0.94,1029,1,2,81,65,,,,,,,,
,20:00:00,11.7,54,0.94,1029,1,2,81,65,,,,,,,,
,21:00:00,11.7,54,0.94,1029,1,2,81,65,,,,,,,,
,22:00:00,11.6,48,0.94,907,1,2,80,80,,,,,,,,
,23:00:00,11.6,44,0.94,831,1,2,80,80,,,,,,,,
,00:00:00,11.6,42,0.94,793,1,2,80,80,,,,,,,,
19-04-2021,01:00:00,11.4,98,0.93,1800,0,2,88,69,,,,,,,,
,02:00:00,11.4,98,0.93,1800,0,2,88,69,,,,,,,,
,03:00:00,11.4,98,0.93,1800,0,2,88,69,,,,,,,,
,04:00:00,11.3,105,0.93,1911,0,2,100,44,,,,,,,,
,05:00:00,11.3,110,0.93,2002,0,2,100,44,,,,,,,,
,06:00:00,11.2,117,0.93,2111,0,2,100,44,,,,,,,,
,07:00:00,11.2,105,0.93,1894,0,2,107,29,,,,,,,,
,08:00:00,11.2,115,0.93,2075,0,2,107,29,,,,,,,,
,09:00:00,11.2,150,0.93,2706,0,2,107,29,,,,,,,,
,10:00:00,11.2,150,0.93,2706,0,2,100,45,,,,,,,,
,11:00:00,11.3,138,0.93,2512,0,2,100,45,,,,,,,,
,12:00:00,11.4,127,0.93,2332,0,2,100,45,,,,,,,,
,13:00:00,11.5,123,0.93,2278,0,2,90,53,,,,,,,,
,14:00:00,11.5,120,0.93,2223,0,2,90,53,,,,,,,,
,15:00:00,11.5,120,0.93,2223,0,2,90,53,,,,,,,,
,16:00:00,11.4,123,0.93,2259,0,2,88,50,,,,,,,,
,17:00:00,11.3,133,0.93,2421,0,2,88,50,,,,,,,,
,18:00:00,11.5,105,0.93,1945,0,2,88,50,,,,,,,,
,19:00:00,11.6,52,0.93,972,0,2,83,77,,,,,,,,
,20:00:00,11.6,56,0.93,1046,0,2,83,77,,,,,,,,
,21:00:00,11.6,54,0.93,1009,0,2,83,77,,,,,,,,
,22:00:00,11.6,48,0.93,897,0,2,84,79,,,,,,,,
,23:00:00,11.6,45,0.93,841,0,2,84,79,,,,,,,,
,00:00:00,11.6,44,0.93,822,0,2,84,79,,,,,,,,
20-04-2021,01:00:00,11.5,93,0.86,1593,0,2,88,71,,,,,,,,
,02:00:00,11.5,93,0.86,1593,0,2,88,71,,,,,,,,
,03:00:00,11.5,93,0.86,1593,0,2,88,71,,,,,,,,
,04:00:00,11.5,98,0.86,1679,0,2,97,51,,,,,,,,
,05:00:00,11.5,105,0.86,1799,0,2,97,51,,,,,,,,
,06:00:00,11.5,120,0.86,2056,0,2,97,51,,,,,,,,
,07:00:00,11.3,139,0.86,2340,0,2,104,41,,,,,,,,
,08:00:00,11.3,147,0.86,2474,0,2,104,41,,,,,,,,
,09:00:00,11.3,144,0.86,2424,0,2,104,41,,,,,,,,
,10:00:00,11.3,145,0.86,2441,0,2,101,41,,,,,,,,
,11:00:00,11.4,141,0.86,2394,0,2,101,41,,,,,,,,
,12:00:00,11.4,138,0.86,2343,0,2,101,41,,,,,,,,
,13:00:00,11.5,130,0.86,2227,0,2,94,52,,,,,,,,
,14:00:00,11.5,127,0.86,2176,0,2,94,52,,,,,,,,
,15:00:00,11.5,127,0.86,2176,0,2,94,52,,,,,,,,
,16:00:00,11.4,126,0.86,2140,0,2,91,54,,,,,,,,
,17:00:00,11.3,136,0.86,2289,0,2,91,54,,,,,,,,
