datetime,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0,datetime
2021-04-11 19:00:00,11.8,62.0,0.91,1153.0,0,1.0,76.0,91.0,,,,,,,,,2021-04-11 19:00:00
2021-04-11 20:00:00,11.7,61.0,0.91,1125.0,0,1.0,76.0,91.0,,,,,,,,,2021-04-11 20:00:00
2021-04-11 21:00:00,11.7,58.0,0.91,1070.0,0,1.0,76.0,91.0,,,,,,,,,2021-04-11 21:00:00
2021-04-11 22:00:00,11.8,56.0,0.91,1042.0,0,1.0,73.0,92.0,,,,,,,,,2021-04-11 22:00:00
2021-04-11 23:00:00,11.8,51.0,0.91,949.0,0,1.0,73.0,92.0,,,,,,,,,2021-04-11 23:00:00
2021-04-11 00:00:00,11.8,49.0,0.91,911.0,0,1.0,73.0,92.0,,,,,,,,,2021-04-11 00:00:00
2021-05-11 01:00:00,11.6,73.0,0.95,1393.0,0,1.0,78.0,91.0,,,,,,,,,2021-05-11 01:00:00
2021-05-11 02:00:00,11.6,73.0,0.95,1393.0,0,1.0,78.0,91.0,,,,,,,,,2021-05-11 02:00:00
2021-05-11 03:00:00,11.6,73.0,0.95,1393.0,0,1.0,78.0,91.0,,,,,,,,,2021-05-11 03:00:00
2021-05-11 04:00:00,11.8,73.0,0.95,1417.0,0,1.0,84.0,64.0,,,,,,,,,2021-05-11 04:00:00
2021-05-11 05:00:00,11.5,73.0,0.95,1381.0,0,1.0,84.0,64.0,,,,,,,,,2021-05-11 05:00:00
2021-05-11 06:00:00,11.5,86.0,0.95,1627.0,0,1.0,84.0,64.0,,,,,,,,,2021-05-11 06:00:00
2021-05-11 07:00:00,11.7,99.0,0.95,1906.0,0,1.0,90.0,43.0,,,,,,,,,2021-05-11 07:00:00
2021-05-11 08:00:00,11.7,113.0,0.95,2175.0,0,1.0,90.0,43.0,,,,,,,,,2021-05-11 08:00:00
2021-05-11 09:00:00,11.7,115.0,0.95,2214.0,0,1.0,90.0,43.0,,,,,,,,,2021-05-11 09:00:00
2021-05-11 10:00:00,11.7,115.0,0.95,2214.0,0,1.0,84.0,45.0,,,,,,,,,2021-05-11 10:00:00
2021-05-11 11:00:00,11.7,112.0,0.95,2156.0,0,1.0,84.0,45.0,,,,,,,,,2021-05-11 11:00:00
2021-05-11 12:00:00,11.7,112.0,0.95,2156.0,0,1.0,84.0,45.0,,,,,,,,,2021-05-11 12:00:00
2021-05-11 13:00:00,11.7,112.0,0.95,2156.0,0,1.0,76.0,80.0,,,,,,,,,2021-05-11 13:00:00
2021-05-11 14:00:00,11.7,112.0,0.95,2156.0,0,1.0,76.0,80.0,,,,,,,,,2021-05-11 14:00:00
2021-05-11 15:00:00,11.8,107.0,0.95,2078.0,0,1.0,76.0,80.0,,,,,,,,,2021-05-11 15:00:00
2021-05-11 16:00:00,11.7,107.0,0.95,2060.0,0,1.0,72.0,91.0,,,,,,,,,2021-05-11 16:00:00
2021-05-11 17:00:00,11.7,99.0,0.95,1906.0,0,1.0,72.0,91.0,,,,,,,,,2021-05-11 17:00:00
2021-05-11 18:00:00,11.8,101.0,0.95,1961.0,0,1.0,72.0,91.0,,,,,,,,,2021-05-11 18:00:00
2021-05-11 19:00:00,11.7,61.0,0.95,1174.0,0,1.0,76.0,93.0,,,,,,,,,2021-05-11 19:00:00
2021-05-11 20:00:00,11.7,61.0,0.95,1174.0,0,1.0,76.0,93.0,,,,,,,,,2021-05-11 20:00:00
2021-05-11 21:00:00,11.7,57.0,0.95,1097.0,0,1.0,76.0,93.0,,,,,,,,,2021-05-11 21:00:00
2021-05-11 22:00:00,11.7,54.0,0.95,1040.0,0,1.0,68.0,93.0,,,,,,,,,2021-05-11 22:00:00
2021-05-11 23:00:00,11.7,45.0,0.95,866.0,0,1.0,68.0,93.0,,,,,,,,,2021-05-11 23:00:00
2021-05-11 00:00:00,11.7,45.0,0.95,866.0,0,1.0,68.0,93.0,,,,,,,,,2021-05-11 00:00:00
2021-06-11 01:00:00,11.7,64.0,0.98,1271.0,0,1.0,75.0,86.0,,,,,,,,,2021-06-11 01:00:00
2021-06-11 02:00:00,11.7,64.0,0.98,1271.0,0,1.0,75.0,86.0,,,,,,,,,2021-06-11 02:00:00
2021-06-11 03:00:00,11.7,64.0,0.98,1271.0,0,1.0,75.0,86.0,,,,,,,,,2021-06-11 03:00:00
2021-06-11 04:00:00,11.6,64.0,0.98,1260.0,0,1.0,83.0,47.0,,,,,,,,,2021-06-11 04:00:00
2021-06-11 05:00:00,11.5,64.0,0.98,1249.0,0,1.0,83.0,47.0,,,,,,,,,2021-06-11 05:00:00
2021-06-11 06:00:00,11.4,68.0,0.98,1316.0,0,1.0,83.0,47.0,,,,,,,,,2021-06-11 06:00:00
2021-06-11 07:00:00,11.6,101.0,0.98,1989.0,0,1.0,85.0,34.0,,,,,,,,,2021-06-11 07:00:00
2021-06-11 08:00:00,11.6,107.0,0.98,2107.0,0,1.0,85.0,34.0,,,,,,,,,2021-06-11 08:00:00
2021-06-11 09:00:00,11.6,107.0,0.98,2107.0,0,1.0,85.0,34.0,,,,,,,,,2021-06-11 09:00:00
2021-06-11 10:00:00,11.6,100.0,0.98,1969.0,0,1.0,81.0,48.0,,,,,,,,,2021-06-11 10:00:00
2021-06-11 11:00:00,11.7,105.0,0.98,2085.0,0,1.0,81.0,48.0,,,,,,,,,2021-06-11 11:00:00
2021-06-11 12:00:00,11.6,107.0,0.98,2107.0,0,1.0,81.0,48.0,,,,,,,,,2021-06-11 12:00:00
2021-06-11 13:00:00,11.6,114.0,0.98,2245.0,0,1.0,73.0,81.0,,,,,,,,,2021-06-11 13:00:00
2021-06-11 14:00:00,11.6,122.0,0.98,2402.0,0,1.0,73.0,81.0,,,,,,,,,2021-06-11 14:00:00
2021-06-11 15:00:00,11.6,117.0,0.98,2304.0,0,1.0,73.0,81.0,,,,,,,,,2021-06-11 15:00:00
2021-06-11 16:00:00,11.5,112.0,0.98,2186.0,0,1.0,70.0,91.0,,,,,,,,,2021-06-11 16:00:00
2021-06-11 17:00:00,11.6,103.0,0.98,2028.0,0,1.0,70.0,91.0,,,,,,,,,2021-06-11 17:00:00
2021-06-11 18:00:00,11.7,104.0,0.98,2065.0,0,1.0,70.0,91.0,,,,,,,,,2021-06-11 18:00:00
2021-06-11 19:00:00,11.7,61.0,0.98,1211.0,0,1.0,71.0,91.0,,,,,,,,,2021-06-11 19:00:00
2021-06-11 20:00:00,11.7,61.0,0.98,1211.0,0,1.0,71.0,91.0,,,,,,,,,2021-06-11 20:00:00
2021-06-11 21:00:00,11.7,57.0,0.98,1132.0,0,1.0,71.0,91.0,,,,,,,,,2021-06-11 21:00:00
2021-06-11 22:00:00,11.8,54.0,0.98,1082.0,0,1.0,67.0,93.0,,,,,,,,,2021-06-11 22:00:00
2021-06-11 23:00:00,11.8,47.0,0.98,941.0,0,1.0,67.0,93.0,,,,,,,,,2021-06-11 23:00:00
2021-06-11 00:00:00,11.8,45.0,0.98,901.0,0,1.0,67.0,93.0,,,,,,,,,2021-06-11 00:00:00
2021-07-11 01:00:00,11.7,69.0,0.88,1230.0,1,1.0,72.0,80.0,,,,,,,,,2021-07-11 01:00:00
2021-07-11 02:00:00,11.7,67.0,0.88,1195.0,1,1.0,72.0,80.0,,,,,,,,,2021-07-11 02:00:00
2021-07-11 03:00:00,11.7,67.0,0.88,1195.0,1,1.0,72.0,80.0,,,,,,,,,2021-07-11 03:00:00
2021-07-11 04:00:00,11.6,66.0,0.88,1167.0,1,1.0,85.0,37.0,,,,,,,,,2021-07-11 04:00:00
2021-07-11 05:00:00,11.5,66.0,0.88,1157.0,1,1.0,85.0,37.0,,,,,,,,,2021-07-11 05:00:00
2021-07-11 06:00:00,11.5,70.0,0.88,1227.0,1,1.0,85.0,37.0,,,,,,,,,2021-07-11 06:00:00
2021-07-11 07:00:00,11.6,90.0,0.88,1591.0,1,1.0,87.0,33.0,,,,,,,,,2021-07-11 07:00:00
2021-07-11 08:00:00,11.5,103.0,0.88,1805.0,1,1.0,87.0,33.0,,,,,,,,,2021-07-11 08:00:00
2021-07-11 09:00:00,11.6,107.0,0.88,1892.0,1,1.0,87.0,33.0,,,,,,,,,2021-07-11 09:00:00
2021-07-11 10:00:00,11.6,112.0,0.88,1980.0,1,1.0,81.0,37.0,,,,,,,,,2021-07-11 10:00:00
2021-07-11 11:00:00,11.6,117.0,0.88,2069.0,1,1.0,81.0,37.0,,,,,,,,,2021-07-11 11:00:00
2021-07-11 12:00:00,11.4,117.0,0.88,2033.0,1,1.0,81.0,37.0,,,,,,,,,2021-07-11 12:00:00
2021-07-11 13:00:00,11.5,115.0,0.88,2016.0,1,1.0,69.0,71.0,,,,,,,,,2021-07-11 13:00:00
2021-07-11 14:00:00,11.6,129.0,0.88,2281.0,1,1.0,69.0,71.0,,,,,,,,,2021-07-11 14:00:00
2021-07-11 15:00:00,11.6,129.0,0.88,2281.0,1,1.0,69.0,71.0,,,,,,,,,2021-07-11 15:00:00
2021-07-11 16:00:00,11.6,124.0,0.88,2192.0,1,1.0,67.0,79.0,,,,,,,,,2021-07-11 16:00:00
2021-07-11 17:00:00,11.6,117.0,0.88,2069.0,1,1.0,67.0,79.0,,,,,,,,,2021-07-11 17:00:00
2021-07-11 18:00:00,11.6,109.0,0.88,1927.0,1,1.0,67.0,79.0,,,,,,,,,2021-07-11 18:00:00
2021-07-11 19:00:00,11.7,63.0,0.88,1123.0,1,1.0,69.0,92.0,,,,,,,,,2021-07-11 19:00:00
2021-07-11 20:00:00,11.7,63.0,0.88,1123.0,1,1.0,69.0,92.0,,,,,,,,,2021-07-11 20:00:00
2021-07-11 21:00:00,11.7,58.0,0.88,1034.0,1,1.0,69.0,92.0,,,,,,,,,2021-07-11 21:00:00
2021-07-11 22:00:00,11.7,52.0,0.88,927.0,1,1.0,66.0,93.0,,,,,,,,,2021-07-11 22:00:00
2021-07-11 23:00:00,11.7,45.0,0.88,802.0,1,1.0,66.0,93.0,,,,,,,,,2021-07-11 23:00:00
2021-07-11 00:00:00,11.8,45.0,0.88,809.0,1,1.0,66.0,93.0,,,,,,,,,2021-07-11 00:00:00
2021-08-11 01:00:00,11.7,67.0,0.94,1276.0,0,1.0,69.0,79.0,,,,,,,,,2021-08-11 01:00:00
2021-08-11 02:00:00,11.7,67.0,0.94,1276.0,0,1.0,69.0,79.0,,,,,,,,,2021-08-11 02:00:00
2021-08-11 03:00:00,11.7,67.0,0.94,1276.0,0,1.0,69.0,79.0,,,,,,,,,2021-08-11 03:00:00
2021-08-11 04:00:00,11.7,66.0,0.94,1257.0,0,1.0,78.0,34.0,,,,,,,,,2021-08-11 04:00:00
2021-08-11 05:00:00,11.7,73.0,0.94,1391.0,0,1.0,78.0,34.0,,,,,,,,,2021-08-11 05:00:00
2021-08-11 06:00:00,11.7,79.0,0.94,1505.0,0,1.0,78.0,34.0,,,,,,,,,2021-08-11 06:00:00
2021-08-11 07:00:00,11.6,92.0,0.94,1738.0,0,1.0,82.0,30.0,,,,,,,,,2021-08-11 07:00:00
2021-08-11 08:00:00,11.5,104.0,0.94,1947.0,0,1.0,82.0,30.0,,,,,,,,,2021-08-11 08:00:00
2021-08-11 09:00:00,11.5,94.0,0.94,1760.0,0,1.0,82.0,30.0,,,,,,,,,2021-08-11 09:00:00
2021-08-11 10:00:00,11.6,113.0,0.94,2134.0,0,1.0,77.0,33.0,,,,,,,,,2021-08-11 10:00:00
2021-08-11 11:00:00,11.6,114.0,0.94,2153.0,0,1.0,77.0,33.0,,,,,,,,,2021-08-11 11:00:00
2021-08-11 12:00:00,11.6,114.0,0.94,2153.0,0,1.0,77.0,33.0,,,,,,,,,2021-08-11 12:00:00
2021-08-11 13:00:00,11.5,108.0,0.94,2022.0,0,1.0,68.0,71.0,,,,,,,,,2021-08-11 13:00:00
2021-08-11 14:00:00,11.6,108.0,0.94,2040.0,0,1.0,68.0,71.0,,,,,,,,,2021-08-11 14:00:00
2021-08-11 15:00:00,11.5,110.0,0.94,2060.0,0,1.0,68.0,71.0,,,,,,,,,2021-08-11 15:00:00
2021-08-11 16:00:00,11.4,113.0,0.94,2097.0,0,1.0,66.0,81.0,,,,,,,,,2021-08-11 16:00:00
2021-08-11 17:00:00,11.5,103.0,0.94,1929.0,0,1.0,66.0,81.0,,,,,,,,,2021-08-11 17:00:00
2021-08-11 18:00:00,11.5,103.0,0.94,1929.0,0,1.0,66.0,81.0,,,,,,,,,2021-08-11 18:00:00
2021-08-11 19:00:00,11.7,62.0,0.94,1181.0,0,1.0,66.0,90.0,,,,,,,,,2021-08-11 19:00:00
2021-08-11 20:00:00,11.8,62.0,0.94,1191.0,0,1.0,66.0,90.0,,,,,,,,,2021-08-11 20:00:00
2021-08-11 21:00:00,11.8,56.0,0.94,1076.0,0,1.0,66.0,90.0,,,,,,,,,2021-08-11 21:00:00
2021-08-11 22:00:00,11.7,52.0,0.94,991.0,0,1.0,66.0,93.0,,,,,,,,,2021-08-11 22:00:00
2021-08-11 23:00:00,11.8,45.0,0.94,865.0,0,1.0,66.0,93.0,,,,,,,,,2021-08-11 23:00:00
2021-08-11 00:00:00,11.8,45.0,0.94,865.0,0,1.0,66.0,93.0,,,,,,,,,2021-08-11 00:00:00
2021-09-11 01:00:00,11.7,67.0,0.89,1208.0,0,1.0,69.0,78.0,,,,,,,,,2021-09-11 01:00:00
2021-09-11 02:00:00,11.7,67.0,0.89,1208.0,0,1.0,69.0,78.0,,,,,,,,,2021-09-11 02:00:00
2021-09-11 03:00:00,11.6,67.0,0.89,1198.0,0,1.0,69.0,78.0,,,,,,,,,2021-09-11 03:00:00
2021-09-11 04:00:00,11.6,67.0,0.89,1198.0,0,1.0,78.0,41.0,,,,,,,,,2021-09-11 04:00:00
2021-09-11 05:00:00,11.6,68.0,0.89,1216.0,0,1.0,78.0,41.0,,,,,,,,,2021-09-11 05:00:00
2021-09-11 06:00:00,11.5,71.0,0.89,1259.0,0,1.0,78.0,41.0,,,,,,,,,2021-09-11 06:00:00
2021-09-11 07:00:00,11.6,87.0,0.89,1556.0,0,1.0,82.0,37.0,,,,,,,,,2021-09-11 07:00:00
2021-09-11 08:00:00,11.5,107.0,0.89,1897.0,0,1.0,82.0,37.0,,,,,,,,,2021-09-11 08:00:00
2021-09-11 09:00:00,11.6,106.0,0.89,1895.0,0,1.0,82.0,37.0,,,,,,,,,2021-09-11 09:00:00
2021-09-11 10:00:00,11.6,103.0,0.89,1842.0,0,1.0,77.0,50.0,,,,,,,,,2021-09-11 10:00:00
2021-09-11 11:00:00,11.5,105.0,0.89,1861.0,0,1.0,77.0,50.0,,,,,,,,,2021-09-11 11:00:00
2021-09-11 12:00:00,11.6,135.0,0.89,2414.0,0,1.0,77.0,50.0,,,,1.0,,,,,2021-09-11 12:00:00
2021-09-11 13:00:00,11.6,132.0,0.89,2360.0,0,1.0,71.0,72.0,,,,1.0,,,,,2021-09-11 13:00:00
2021-09-11 14:00:00,11.6,102.0,0.89,1824.0,0,1.0,71.0,72.0,,,,,,,,,2021-09-11 14:00:00
2021-09-11 15:00:00,11.6,107.0,0.89,1913.0,0,1.0,71.0,72.0,,,,,,,,,2021-09-11 15:00:00
2021-09-11 16:00:00,11.6,95.0,0.89,1699.0,0,1.0,68.0,87.0,,,1.0,,,,,,2021-09-11 16:00:00
2021-09-11 17:00:00,11.6,102.0,0.89,1824.0,0,1.0,68.0,87.0,,,,,,,,,2021-09-11 17:00:00
2021-09-11 18:00:00,11.7,107.0,0.89,1930.0,0,1.0,68.0,87.0,,,,,,,,,2021-09-11 18:00:00
2021-09-11 19:00:00,11.7,63.0,0.89,1136.0,0,1.0,66.0,90.0,,,,,,,,,2021-09-11 19:00:00
2021-09-11 20:00:00,11.7,63.0,0.89,1136.0,0,1.0,66.0,90.0,,,,,,,,,2021-09-11 20:00:00
2021-09-11 21:00:00,11.7,58.0,0.89,1046.0,0,1.0,66.0,90.0,,,,,,,,,2021-09-11 21:00:00
2021-09-11 22:00:00,11.7,52.0,0.89,938.0,0,1.0,66.0,93.0,,,,,,,,,2021-09-11 22:00:00
2021-09-11 23:00:00,11.7,45.0,0.89,812.0,0,1.0,66.0,93.0,,,,,,,,,2021-09-11 23:00:00
2021-09-11 00:00:00,11.8,44.0,0.89,800.0,0,1.0,66.0,93.0,,,,,,,,,2021-09-11 00:00:00
2021-10-11 01:00:00,11.7,74.0,0.92,1380.0,0,1.0,71.0,82.0,,,,,,,,,2021-10-11 01:00:00
2021-10-11 02:00:00,11.7,74.0,0.92,1380.0,0,1.0,71.0,82.0,,,,,,,,,2021-10-11 02:00:00
2021-10-11 03:00:00,11.7,74.0,0.92,1380.0,0,1.0,71.0,82.0,,,,,,,,,2021-10-11 03:00:00
2021-10-11 04:00:00,11.6,74.0,0.92,1368.0,0,1.0,84.0,35.0,,,,,,,,,2021-10-11 04:00:00
2021-10-11 05:00:00,11.6,74.0,0.92,1368.0,0,1.0,84.0,35.0,,,,,,,,,2021-10-11 05:00:00
2021-10-11 06:00:00,11.5,84.0,0.92,1539.0,0,1.0,84.0,35.0,,,,,,,,,2021-10-11 06:00:00
2021-10-11 07:00:00,11.7,95.0,0.92,1771.0,0,1.0,86.0,34.0,,,,,,,,,2021-10-11 07:00:00
2021-10-11 08:00:00,11.6,108.0,0.92,1996.0,0,1.0,86.0,34.0,,,,,,,,,2021-10-11 08:00:00
2021-10-11 09:00:00,11.6,103.0,0.92,1904.0,0,1.0,86.0,34.0,,,,,,,,,2021-10-11 09:00:00
2021-10-11 10:00:00,11.6,101.0,0.92,1867.0,0,1.0,81.0,39.0,,,,,,,,,2021-10-11 10:00:00
2021-10-11 11:00:00,11.6,98.0,0.92,1811.0,0,1.0,81.0,39.0,,,,,,,,,2021-10-11 11:00:00
2021-10-11 12:00:00,11.5,108.0,0.92,1979.0,0,1.0,81.0,39.0,,,,,,,,,2021-10-11 12:00:00
2021-10-11 13:00:00,11.6,103.0,0.92,1904.0,0,1.0,71.0,65.0,,,,,,,,,2021-10-11 13:00:00
2021-10-11 14:00:00,11.7,100.0,0.92,1864.0,0,1.0,71.0,65.0,,,,,,,,,2021-10-11 14:00:00
2021-10-11 15:00:00,11.6,103.0,0.92,1904.0,0,1.0,71.0,65.0,,,,,,,,,2021-10-11 15:00:00
2021-10-11 16:00:00,11.6,103.0,0.92,1904.0,0,1.0,69.0,78.0,,,,,,,,,2021-10-11 16:00:00
2021-10-11 17:00:00,11.6,100.0,0.92,1848.0,0,1.0,69.0,78.0,,,,,,,,,2021-10-11 17:00:00
2021-10-11 18:00:00,11.7,99.0,0.92,1846.0,0,1.0,69.0,78.0,,,,,,,,,2021-10-11 18:00:00
2021-10-11 19:00:00,11.7,60.0,0.92,1119.0,0,1.0,66.0,90.0,,,,,,,,,2021-10-11 19:00:00
2021-10-11 20:00:00,11.8,57.0,0.92,1072.0,0,1.0,66.0,90.0,,,,,,,,,2021-10-11 20:00:00
2021-10-11 21:00:00,11.8,48.0,0.92,903.0,0,1.0,66.0,90.0,,,,,,,,,2021-10-11 21:00:00
2021-10-11 22:00:00,11.8,45.0,0.92,846.0,0,1.0,67.0,88.0,,,,,,,,,2021-10-11 22:00:00
2021-10-11 23:00:00,11.8,45.0,0.92,846.0,0,1.0,67.0,88.0,,,,,,,,,2021-10-11 23:00:00
2021-10-11 00:00:00,11.8,45.0,0.92,846.0,0,1.0,67.0,88.0,,,,,,,,,2021-10-11 00:00:00
2021-11-11 01:00:00,11.6,69.0,0.93,1289.0,0,1.0,73.0,72.0,,,,,,,,,2021-11-11 01:00:00
2021-11-11 02:00:00,11.6,69.0,0.93,1289.0,0,1.0,73.0,72.0,,,,,,,,,2021-11-11 02:00:00
2021-11-11 03:00:00,11.6,69.0,0.93,1289.0,0,1.0,73.0,72.0,,,,,,,,,2021-11-11 03:00:00
2021-11-11 04:00:00,11.5,71.0,0.93,1315.0,0,1.0,80.0,44.0,,,,,,,,,2021-11-11 04:00:00
2021-11-11 05:00:00,11.4,75.0,0.93,1377.0,0,1.0,80.0,44.0,,,,,,,,,2021-11-11 05:00:00
2021-11-11 06:00:00,11.6,81.0,0.93,1514.0,0,1.0,80.0,44.0,,,,,,,,,2021-11-11 06:00:00
2021-11-11 07:00:00,11.6,89.0,0.93,1663.0,0,1.0,83.0,38.0,,,,,,,,,2021-11-11 07:00:00
2021-11-11 08:00:00,11.6,105.0,0.93,1962.0,0,1.0,83.0,38.0,,,,,,,,,2021-11-11 08:00:00
2021-11-11 09:00:00,11.6,105.0,0.93,1962.0,0,1.0,83.0,38.0,,,,,,,,,2021-11-11 09:00:00
2021-11-11 10:00:00,11.5,107.0,0.93,1982.0,0,1.0,81.0,45.0,,,,,,,,,2021-11-11 10:00:00
2021-11-11 11:00:00,11.5,105.0,0.93,1945.0,0,1.0,81.0,45.0,,,,,,,,,2021-11-11 11:00:00
2021-11-11 12:00:00,11.5,105.0,0.93,1945.0,0,1.0,81.0,45.0,,,,,,,,,2021-11-11 12:00:00
2021-11-11 13:00:00,11.5,105.0,0.93,1945.0,0,1.0,76.0,72.0,,,,,,,,,2021-11-11 13:00:00
2021-11-11 14:00:00,11.5,105.0,0.93,1945.0,0,1.0,76.0,72.0,,,,,,,,,2021-11-11 14:00:00
2021-11-11 15:00:00,11.6,105.0,0.93,1962.0,0,1.0,76.0,72.0,,,,,,,,,2021-11-11 15:00:00
2021-11-11 16:00:00,11.6,105.0,0.93,1962.0,0,1.0,77.0,62.0,,,,,,,,,2021-11-11 16:00:00
2021-11-11 17:00:00,11.7,94.0,0.93,1772.0,0,1.0,77.0,62.0,,,,,,,,,2021-11-11 17:00:00
2021-11-11 18:00:00,11.7,100.0,0.93,1885.0,0,1.0,77.0,62.0,,,,,,,,,2021-11-11 18:00:00
2021-11-11 19:00:00,11.7,60.0,0.93,1131.0,0,1.0,69.0,83.0,,,,,,,,,2021-11-11 19:00:00
2021-11-11 20:00:00,11.7,57.0,0.93,1074.0,0,1.0,69.0,83.0,,,,,,,,,2021-11-11 20:00:00
2021-11-11 21:00:00,11.7,48.0,0.93,905.0,0,1.0,69.0,83.0,,,,,,,,,2021-11-11 21:00:00
2021-11-11 22:00:00,11.7,45.0,0.93,848.0,0,1.0,74.0,79.0,,,,,,,,,2021-11-11 22:00:00
2021-11-11 23:00:00,11.7,45.0,0.93,848.0,0,1.0,74.0,79.0,,,,,,,,,2021-11-11 23:00:00
2021-11-11 00:00:00,11.7,45.0,0.93,848.0,0,1.0,74.0,79.0,,,,,,,,,2021-11-11 00:00:00
2021-12-11 01:00:00,11.6,87.0,0.93,1626.0,0,1.0,77.0,71.0,,,,,,,,,2021-12-11 01:00:00
2021-12-11 02:00:00,11.6,87.0,0.93,1626.0,0,1.0,77.0,71.0,,,,,,,,,2021-12-11 02:00:00
2021-12-11 03:00:00,11.6,87.0,0.93,1626.0,0,1.0,77.0,71.0,,,,,,,,,2021-12-11 03:00:00
2021-12-11 04:00:00,11.5,87.0,0.93,1612.0,0,1.0,85.0,58.0,,,,,,,,,2021-12-11 04:00:00
2021-12-11 05:00:00,11.5,87.0,0.93,1612.0,0,1.0,85.0,58.0,,,,,,,,,2021-12-11 05:00:00
2021-12-11 06:00:00,11.6,89.0,0.93,1663.0,0,1.0,85.0,58.0,,,,,,,,,2021-12-11 06:00:00
2021-12-11 07:00:00,11.6,105.0,0.93,1962.0,0,1.0,86.0,51.0,,,,,,,,,2021-12-11 07:00:00
2021-12-11 08:00:00,11.3,108.0,0.93,1966.0,0,1.0,86.0,51.0,,,,,,,,,2021-12-11 08:00:00
2021-12-11 09:00:00,11.4,108.0,0.93,1983.0,0,1.0,86.0,51.0,,,,,,,,,2021-12-11 09:00:00
2021-12-11 10:00:00,11.4,107.0,0.93,1965.0,0,1.0,82.0,63.0,,,,,,,,,2021-12-11 10:00:00
2021-12-11 11:00:00,11.4,109.0,0.93,2002.0,0,1.0,82.0,63.0,,,,,,,,,2021-12-11 11:00:00
2021-12-11 12:00:00,11.5,107.0,0.93,1982.0,0,1.0,82.0,63.0,,,,,,,,,2021-12-11 12:00:00
2021-12-11 13:00:00,11.5,106.0,0.93,1964.0,0,1.0,80.0,73.0,,,,,,,,,2021-12-11 13:00:00
2021-12-11 14:00:00,11.5,102.0,0.93,1889.0,0,1.0,80.0,73.0,,,,,,,,,2021-12-11 14:00:00
2021-12-11 15:00:00,11.5,98.0,0.93,1815.0,0,1.0,80.0,73.0,,,,,,,,,2021-12-11 15:00:00
2021-12-11 16:00:00,11.6,94.0,0.93,1756.0,0,1.0,78.0,85.0,,,,,,,,,2021-12-11 16:00:00
2021-12-11 17:00:00,11.6,91.0,0.93,1700.0,0,1.0,78.0,85.0,,,,,,,,,2021-12-11 17:00:00
2021-12-11 18:00:00,11.7,95.0,0.93,1790.0,0,1.0,78.0,85.0,,,,,,,,,2021-12-11 18:00:00
2021-12-11 19:00:00,11.7,61.0,0.93,1150.0,0,1.0,75.0,73.0,,,,,,,,,2021-12-11 19:00:00
2021-12-11 20:00:00,11.7,60.0,0.93,1131.0,0,1.0,75.0,73.0,,,,,,,,,2021-12-11 20:00:00
2021-12-11 21:00:00,11.7,56.0,0.93,1055.0,0,1.0,75.0,73.0,,,,,,,,,2021-12-11 21:00:00
2021-12-11 22:00:00,11.8,48.0,0.93,912.0,0,1.0,76.0,90.0,,,,,,,,,2021-12-11 22:00:00
2021-12-11 23:00:00,11.8,46.0,0.93,874.0,0,1.0,76.0,90.0,,,,,,,,,2021-12-11 23:00:00
2021-12-11 00:00:00,11.8,45.0,0.93,855.0,0,1.0,76.0,90.0,,,,,,,,,2021-12-11 00:00:00
2021-11-13 01:00:00,11.6,74.0,0.89,1323.0,0,1.0,79.0,85.0,,,,,,,,,2021-11-13 01:00:00
2021-11-13 02:00:00,11.6,74.0,0.89,1323.0,0,1.0,79.0,85.0,,,,,,,,,2021-11-13 02:00:00
2021-11-13 03:00:00,11.6,74.0,0.89,1323.0,0,1.0,79.0,85.0,,,,,,,,,2021-11-13 03:00:00
2021-11-13 04:00:00,11.6,74.0,0.89,1323.0,0,1.0,84.0,65.0,,,,,,,,,2021-11-13 04:00:00
2021-11-13 05:00:00,11.6,80.0,0.89,1431.0,0,1.0,84.0,65.0,,,,,,,,,2021-11-13 05:00:00
2021-11-13 06:00:00,11.4,86.0,0.89,1511.0,0,1.0,84.0,65.0,,,,,,,,,2021-11-13 06:00:00
2021-11-13 07:00:00,11.5,90.0,0.89,1595.0,0,1.0,85.0,62.0,,,,,,,,,2021-11-13 07:00:00
2021-11-13 08:00:00,11.6,90.0,0.89,1609.0,0,1.0,85.0,62.0,,,,,,,,,2021-11-13 08:00:00
2021-11-13 09:00:00,11.6,93.0,0.89,1663.0,0,1.0,85.0,62.0,,,,,,,,,2021-11-13 09:00:00
2021-11-13 10:00:00,11.5,104.0,0.89,1844.0,0,1.0,84.0,68.0,1.0,,,,,,,,2021-11-13 10:00:00
2021-11-13 11:00:00,11.5,109.0,0.89,1932.0,0,1.0,84.0,68.0,1.0,,,,,,,,2021-11-13 11:00:00
2021-11-13 12:00:00,11.6,40.0,0.89,757.0,0,1.0,84.0,68.0,,,,,,,,,2021-11-13 12:00:00
2021-11-13 13:00:00,11.8,98.0,0.89,1783.0,0,1.0,81.0,81.0,,,,,,,,,2021-11-13 13:00:00
2021-11-13 14:00:00,11.8,88.0,0.89,1601.0,0,1.0,81.0,81.0,,,,,,,,,2021-11-13 14:00:00
2021-11-13 15:00:00,11.7,82.0,0.89,1479.0,0,1.0,81.0,81.0,,,,,,,,,2021-11-13 15:00:00
